40,-1,0,0,3041,0,3071,1577,3101,11512,3131,11644,3161,12386,3192,11940,3222,11405,3252,11172,3282,10907,3312,10945,3342,10597,3372,10236,3402,10031,3432,9875,3463,9670,3493,9412,3523,9165,3553,8886,3583,8545,3613,8410,3643,8147,3673,7881,3703,7690,3734,7518,3764,7333,3794,7143,3824,6976,3854,6796,3884,6629,3914,6449,3944,6275,3974,6138,4005,5925,4035,5784,4065,5645,4095,5515,4125,5362,4155,5195,4185,5094,4215,4935,4245,4834,4276,4718,4306,4560,4336,4443,4366,4323,4396,4233,4426,4106,4456,4016,4486,3907,4517,3799,4547,3717,4577,3604,4607,3524,4637,3424,4667,3336,4697,3258,4727,3177,4757,3116,4788,3027,4818,2921,4848,2867,4908,2725,4938,2662,4968,2592,4998,2523,5028,2474,5059,2400,5089,2341,5119,2294,5149,2232,5209,2136,5239,2078,5269,2033,5299,1982,5330,1929,5360,1881,5390,1825,5420,1784,5450,1747,5480,1689,5510,1654,5540,1613,5570,1561,5601,1525,5631,1500,5661,1452,5691,1426,5721,1385,5751,1343,5781,1317,5811,1282,5841,1255,5872,1217,5902,1185,5932,1159,5962,1122,5992,1095,6022,1064,6052,1039,6082,1011,6113,987,6143,965,6173,938,6203,916,6233,893,6263,868,6293,842,6323,819,6353,802,6384,778,6414,758,6444,741,6474,713,6504,694,6534,676,6564,656,6594,639,6624,620,6655,603,6685,581,6715,568,6745,552,6775,539,6805,523,6835,502,6895,476,6926,466,6956,450,6986,380,7016,255,7046,172,7076,115,7106,77,7136,0
-2,0,256,3041,320,3071,355,3101,324,3131,323,3161,324,3192,325,7106,325,7136,325
-1,0,0,3041,0,3071,1485,3101,4464,3131,3092,3161,3282,3192,3410,3222,3026,3252,3022,3282,3226,3312,3370,3342,3296,3372,3182,3402,3256,3432,3116,3463,2852,3493,2631,3523,2570,3553,2603,3583,2634,3613,2620,3643,2654,3673,2588,3703,2524,3734,2458,3764,2451,3794,2366,3824,2260,3854,2159,3884,2152,3914,2042,3944,1962,3974,1935,4005,1839,4035,1846,4065,1825,4095,1742,4125,1706,4155,1623,4185,1571,4215,1520,4245,1478,4276,1440,4306,1398,4336,1343,4366,1317,4396,1287,4426,1232,4456,1207,4486,1187,4517,1134,4547,1119,4577,1079,4607,1045,4637,1024,4667,992,4697,966,4727,942,4757,912,4788,892,4848,846,4878,826,4908,811,4938,782,4968,773,4998,746,5028,714,5059,695,5089,688,5119,657,5149,650,5179,620,5209,616,5239,593,5269,577,5299,564,5330,549,5360,534,5390,514,5420,503,5450,488,5480,478,5510,465,5570,443,5601,423,5631,416,5661,405,5691,397,5721,380,5751,375,5781,362,5811,356,5841,346,5872,337,5902,326,5932,321,5962,306,5992,298,6022,292,6082,282,6113,275,6143,266,6173,259,6203,256,6233,244,6263,242,6293,239,6353,227,6384,224,6414,220,6474,210,6504,206,6534,204,6564,200,6594,195,6624,193,6655,186,6685,184,6715,181,6745,176,6775,175,6805,172,6835,165,6865,162,6895,160,6926,156,6956,152,6986,130,7016,90,7046,0
-2,0,512,3041,576,3071,518,3101,588,3161,586,3192,587,3252,587,3282,586,3312,587,3342,586,3372,588,3402,587,3432,587,3463,586,3493,587,3523,586,3553,587,3583,586,3703,586,3734,587,3764,586,3884,586,3914,587,3944,586,3974,587,4005,586,4185,586,4215,587,4245,586,4336,586,4366,587,4396,586,4426,587,4456,586,4667,586,4697,587,4727,586,5149,586,5179,587,5209,586,5299,586,5330,587,5360,586,5420,586,5450,587,5480,586,5691,586,5721,587,5751,586,5932,586,5962,587,5992,586,6263,586,6293,587,6323,587,6353,586,6594,586,6624,585,6655,586,6895,586,6926,587,6956,587,6986,586,7016,586,7046,586
-1,0,0,3041,0,3071,1281,3101,3562,3131,3712,3161,3484,3192,3297,3222,3235,3252,3146,3282,3101,3312,2942,3342,2814,3372,2776,3402,2685,3432,2572,3463,2581,3493,2523,3523,2460,3553,2387,3583,2277,3613,2215,3643,2191,3673,2090,3703,1973,3734,1918,3764,1809,3794,1721,3824,1667,3854,1610,3884,1527,3914,1472,3944,1406,3974,1360,4005,1255,4035,1215,4065,1154,4095,1092,4125,1033,4185,929,4215,868,4245,833,4276,788,4306,752,4336,712,4366,674,4396,638,4426,598,4456,560,4486,529,4517,497,4547,475,4577,456,4607,418,4637,399,4667,371,4697,352,4727,321,4757,303,4788,288,4818,269,4848,252,4878,241,4908,227,4938,214,4968,207,4998,198,5028,194,5059,191,5089,187,5119,181,5149,180,5179,176,5209,170,5239,171,5269,165,5299,160,5330,158,5360,157,5390,151,5450,143,5480,141,5510,132,5540,132,5570,127,5601,121,5631,116,5691,104,5721,100,5751,93,5781,89,5811,82,5841,76,5872,73,5902,65,5932,0
-2,0,768,3041,832,3071,867,3101,849,3131,848,3161,849,3192,849,3222,850,3252,849,3282,849,3312,848,3342,849,3432,849,3463,848,3493,849,3553,849,3583,848,3613,848,3643,849,3824,849,3854,848,3884,848,3914,849,3944,848,3974,848,4005,850,4035,849,4065,849,4095,848,4125,849,4155,848,4185,849,4306,849,4336,848,4396,848,4426,849,4577,849,4607,848,4637,849,4667,848,4697,849,4938,849,4968,850,4998,849,5209,849,5239,848,5269,849,5390,849,5420,848,5450,849,5510,849,5540,848,5570,849,5601,849,5631,848,5872,848,5902,849,5932,849
-1,0,0,3041,0,3071,790,3101,3427,3131,3294,3161,3075,3192,2906,3222,2824,3252,2696,3282,2480,3312,2401,3342,2206,3372,2069,3402,1931,3432,1909,3463,1814,3493,1704,3523,1661,3553,1580,3583,1498,3613,1434,3643,1344,3673,1320,3703,1255,3734,1184,3764,1141,3794,1067,3824,1014,3854,982,3914,862,3944,828,3974,799,4005,727,4035,707,4065,682,4095,640,4125,613,4155,595,4185,576,4215,543,4245,526,4276,507,4306,477,4336,462,4366,441,4396,421,4426,399,4486,377,4517,353,4547,339,4577,324,4607,302,4637,296,4667,275,4697,267,4727,255,4757,240,4788,230,4818,228,4848,215,4878,210,4908,200,4938,195,4968,186,4998,183,5028,175,5059,169,5089,162,5119,156,5149,149,5179,141,5209,135,5239,132,5269,122,5299,120,5330,114,5390,104,5420,93,5450,89,5480,86,5510,85,5540,80,5570,76,5601,73,5631,68,5661,65,5691,0
-2,0,1024,3041,1088,3071,991,3101,1113,3131,1112,3161,1112,3192,1111,3222,1112,3252,1111,3282,1112,3372,1112,3402,1111,3432,1112,3463,1111,3493,1112,3523,1112,3553,1111,3583,1111,3613,1112,3643,1111,3673,1112,3703,1111,3734,1111,3764,1112,3794,1111,3914,1111,3944,1112,3974,1112,4005,1111,4035,1112,4065,1111,4095,1111,4125,1112,4155,1112,4185,1111,4215,1112,4245,1112,4276,1111,4306,1111,4336,1112,4396,1112,4426,1111,4517,1111,4547,1112,4577,1111,4667,1111,4697,1112,4727,1112,4757,1111,4818,1111,4848,1112,4878,1112,4908,1111,4938,1112,4968,1111,4998,1111,5028,1112,5059,1112,5089,1111,5179,1111,5209,1112,5239,1111,5269,1112,5299,1111,5330,1112,5360,1112,5420,1110,5450,1110,5480,1111,5540,1111,5570,1112,5601,1111,5631,1110,5661,1111,5691,1111
-1,0,0,3041,0,3071,766,3101,4468,3131,3867,3161,3437,3192,3115,3222,3127,3252,2787,3282,2572,3312,2511,3342,2212,3372,2005,3402,1822,3432,1659,3463,1501,3493,1433,3523,1296,3553,1181,3583,1064,3613,1000,3643,899,3673,826,3703,798,3734,716,3764,699,3794,616,3824,584,3854,559,3884,498,3914,473,3944,431,3974,438,4005,385,4065,361,4095,340,4125,337,4155,318,4185,319,4215,312,4245,310,4276,315,4306,281,4336,294,4366,276,4396,286,4426,278,4456,261,4486,271,4517,259,4577,257,4607,246,4637,244,4667,234,4697,240,4727,223,4757,226,4788,225,4818,217,4848,213,4878,204,4908,206,4938,196,4968,193,4998,189,5028,181,5059,183,5089,175,5119,170,5149,169,5179,163,5209,163,5239,154,5269,155,5299,153,5330,142,5360,139,5390,132,5450,126,5480,127,5510,120,5540,114,5570,111,5601,111,5631,108,5661,104,5841,86,5872,84,5902,83,5932,83,5962,78,5992,78,6022,74,6052,73,6082,71,6113,68,6143,0
-2,0,1280,3041,1344,3071,1340,3101,1375,3131,1375,3161,1376,3192,1377,3222,1375,3252,1377,3312,1375,3342,1375,3372,1376,3432,1376,3463,1375,3523,1375,3553,1377,3583,1377,3613,1376,3673,1376,3703,1374,3734,1376,3764,1377,3824,1375,3914,1375,3944,1376,3974,1376,4005,1375,4035,1374,4065,1376,4095,1375,4125,1376,4155,1373,4185,1376,4215,1375,4245,1376,4276,1374,4306,1376,4336,1375,4366,1376,4396,1375,4426,1377,4456,1375,4517,1375,4547,1376,4577,1375,4607,1376,4637,1375,4667,1376,4697,1374,4727,1376,4788,1376,4818,1375,4848,1377,4908,1375,4938,1375,4968,1376,4998,1375,5028,1377,5059,1376,5089,1376,5119,1375,5149,1376,5179,1374,5209,1376,5239,1375,5269,1376,5299,1375,5330,1376,5360,1376,5390,1377,5420,1375,5450,1377,5480,1374,5510,1376,5661,1376,5691,1377,5721,1375,5751,1376,6052,1376,6082,1377,6113,1375,6143,1375
-1,0,0,3041,0,3071,278,3101,1890,3131,1803,3161,1722,3192,1706,3222,1630,3252,1538,3282,1429,3312,1386,3342,1405,3372,1326,3402,1194,3432,1094,3463,1008,3493,956,3523,913,3553,829,3583,724,3613,687,3643,643,3673,578,3703,557,3734,521,3764,484,3794,450,3824,420,3854,401,3884,393,3914,361,3944,361,3974,322,4005,303,4035,295,4065,283,4095,258,4125,245,4155,218,4185,217,4215,211,4245,195,4276,174,4306,173,4336,167,4366,157,4396,153,4426,143,4456,137,4486,134,4517,133,4577,115,4637,109,4667,114,4697,97,4727,92,4757,94,4788,83,4818,76,4848,76,4878,69,4908,69,4938,65,4968,68,4998,0
-2,0,1536,3041,1600,3071,1535,3101,1638,3131,1641,3161,1640,3192,1639,3222,1640,3252,1640,3282,1641,3312,1641,3372,1639,3402,1641,3432,1640,3463,1640,3493,1641,3523,1641,3553,1642,3583,1641,3613,1641,3643,1640,3673,1641,3703,1640,3734,1641,3764,1641,3794,1640,3824,1641,3854,1641,3884,1640,3914,1641,4035,1641,4065,1642,4095,1641,4155,1641,4185,1640,4215,1640,4245,1642,4276,1641,4396,1641,4426,1640,4456,1641,4486,1640,4517,1640,4547,1641,4577,1643,4607,1641,4637,1640,4667,1640,4697,1641,4727,1641,4757,1639,4788,1641,4818,1643,4848,1641,4878,1642,4908,1641,4938,1644,4968,1640,4998,1640
-1,0,0,3041,0,3071,310,3101,2030,3131,1775,3161,1698,3192,1550,3222,1359,3252,1263,3282,1155,3312,1001,3342,894,3372,788,3402,717,3432,649,3463,562,3493,479,3523,464,3553,426,3583,375,3613,340,3643,313,3673,293,3703,265,3734,260,3764,243,3794,233,3824,227,3854,217,3884,190,3914,181,3944,179,3974,164,4005,146,4035,135,4065,127,4095,105,4125,95,4155,83,4185,73,4215,0
-2,0,1792,3041,1856,3071,1816,3101,1906,3131,1908,3161,1907,3192,1907,3222,1908,3282,1908,3312,1907,3372,1907,3402,1908,3432,1907,3463,1907,3493,1909,3523,1907,3734,1907,3764,1906,3794,1907,3854,1907,3884,1908,3914,1908,3944,1906,3974,1908,4005,1906,4035,1908,4095,1906,4125,1906,4185,1908,4215,1908
-1,0,0,3041,0,3071,80,3101,428,3131,359,3161,333,3192,332,3222,321,3252,304,3282,310,3312,286,3342,264,3372,229,3402,232,3432,221,3463,199,3493,187,3523,191,3553,169,3583,155,3613,140,3643,129,3673,116,3703,108,3734,108,3764,92,3794,98,3824,88,3854,81,3884,75,3914,70,3944,0
-2,0,2048,3041,2112,3071,2001,3101,2176,3131,2178,3161,2177,3192,2175,3222,2175,3252,2177,3282,2175,3312,2175,3342,2177,3372,2177,3402,2176,3432,2177,3493,2177,3523,2174,3553,2176,3583,2175,3613,2177,3643,2177,3703,2175,3734,2175,3764,2177,3794,2174,3854,2176,3884,2175,3914,2176,3944,2176
-1,0,0,3071,0,3101,190,3131,188,3161,247,3192,160,3222,67,3252,188,3282,158,3312,0,3342,96,3372,122,3402,0,3432,0,3463,87,3493,0,3523,0,3553,65,3583,0
-2,0,2304,3071,2274,3101,2445,3131,2454,3161,2451,3192,2446,3222,2451,3252,2449,3282,2449,3312,2196,3342,2453,3372,2450,3402,2448,3432,2455,3463,2453,3493,2452,3523,2351,3553,2452,3583,2452
-1,0,0,3101,0,3131,74,3161,76,3192,74,3222,75,3252,77,3282,0
-2,0,2560,3101,2567,3131,2718,3161,2718,3192,2722,3222,2719,3252,2721,3282,2721
-1,0,0
-2,0,2816
-1,0,0,3071,0,3101,105,3131,105,3161,97,3192,90,3222,87,3252,75,3282,68,3312,0
-2,0,3072,3071,3162,3101,3273,3131,3273,3161,3272,3192,3273,3222,3271,3252,3275,3282,3273,3312,3273
-1,0,0,3071,0,3101,155,3131,155,3161,131,3192,123,3222,113,3252,99,3282,90,3312,79,3342,71,3372,0
-2,0,3328,3071,3267,3101,3269,3131,3276,3161,3271,3192,3272,3222,3272,3252,3273,3282,3276,3312,3272,3342,3274,3372,3274
-1,0,0,3071,0,3101,190,3131,169,3161,150,3192,126,3222,104,3252,84,3282,71,3312,0
-2,0,3584,3071,3226,3101,3549,3131,3551,3161,3554,3192,3553,3222,3552,3252,3557,3282,3557,3312,3557
-1,0,0
-2,0,3840
-1,0,0
-2,0,4096
-1,0,0
-2,0,4352
-1,0,0
-2,0,4608
-1,0,0
-2,0,4864
-1,0,0
-2,0,5120
-1,0,0
-2,0,5376
-1,0,0
-2,0,5632
-1,0,0
-2,0,5888
-1,0,0
-2,0,6144
-1,0,0
-2,0,6400
-1,0,0
-2,0,6656
-1,0,0
-2,0,6912
-1,0,0
-2,0,7168
-1,0,0
-2,0,7424
-1,0,0
-2,0,7680
-1,0,0
-2,0,7936
-1,0,0
-2,0,8192
-1,0,0
-2,0,8448
-1,0,0
-2,0,8704
-1,0,0
-2,0,8960
-1,0,0
-2,0,9216
-1,0,0
-2,0,9472
-1,0,0
-2,0,9728
-1,0,0
-2,0,9984
-1,0,0
-2,0,10240
